relic_name,reward_name,rarity,vaulted
Lith K11,Nekros Prime Neuroptics Blueprint,uncommon,True
Lith K11,Lex Prime Blueprint,uncommon,True
Lith K11,Tigris Prime Stock,common,True
Lith K11,Vasto Prime Barrel,common,True
Lith K11,Forma Blueprint,common,True
Lith K12,Kompressa Prime Barrel,rare,False
Lith K12,Cedo Prime Receiver,uncommon,False
Lith K12,2X Forma Blueprint,uncommon,False
Lith K12,Caliban Prime Chassis Blueprint,common,False
Lith K12,Braton Prime Stock,common,False
Lith K12,Trumna Prime Blueprint,common,False
Lith K2,Kogake Prime Gauntlet,rare,True
Lith K2,2X Forma Blueprint,uncommon,True
Lith K2,Braton Prime Receiver,uncommon,True
Lith K2,Zephyr Prime Neuroptics Blueprint,common,True
Lith K2,Braton Prime Barrel,common,True
Lith K2,Rubico Prime Receiver,common,True
Lith K3,Kronen Prime Blade,rare,True
Lith K3,Tiberon Prime Blueprint,uncommon,True
Lith K3,Wukong Prime Chassis Blueprint,uncommon,True
Lith K3,Rubico Prime Receiver,common,True
Lith K3,Forma Blueprint,common,True
Lith K3,Paris Prime Upper Limb,common,True
Lith K4,Kavasa Prime Buckle,rare,True
Lith K4,Trinity Prime Blueprint,uncommon,True
Lith K4,Soma Prime Receiver,uncommon,True
Lith K4,Nova Prime Neuroptics Blueprint,common,True
Lith K4,Forma Blueprint,common,True
Lith K4,Dual Kamas Prime Blueprint,common,True
Lith K5,Kogake Prime Gauntlet,rare,True
Lith K5,Akbolto Prime Barrel,uncommon,True
Lith K5,Banshee Prime Systems Blueprint,uncommon,True
Lith K5,Mirage Prime Chassis Blueprint,common,True
Lith K5,Forma Blueprint,common,True
Lith K5,Helios Prime Carapace,common,True
Lith K6,Karyst Prime Blade,rare,True
Lith K6,Paris Prime Grip,uncommon,True
Lith K6,Gara Prime Chassis Blueprint,uncommon,True
Lith K6,Bronco Prime Blueprint,common,True
Lith K6,Atlas Prime Blueprint,common,True
Lith K6,Aksomati Prime Receiver,common,True
Lith K7,Karyst Prime Blade,rare,True
Lith K7,Octavia Prime Chassis Blueprint,uncommon,True
Lith K7,2X Forma Blueprint,uncommon,True
Lith K7,Paris Prime Lower Limb,common,True
Lith K7,Baza Prime Receiver,common,True
Lith K7,Guandao Prime Blade,common,True
Lith K8,Kavasa Prime Buckle,rare,True
Lith K8,Limbo Prime Neuroptics Blueprint,uncommon,True
Lith K8,Trinity Prime Neuroptics Blueprint,uncommon,True
Lith K8,Braton Prime Receiver,common,True
Lith K8,Forma Blueprint,common,True
Lith K8,Lex Prime Receiver,common,True
Lith K9,Khora Prime Blueprint,rare,True
Lith K9,Guandao Prime Blueprint,uncommon,True
Lith K9,Astilla Prime Stock,uncommon,True
Lith K9,Braton Prime Barrel,common,True
Lith K9,Forma Blueprint,common,True
Lith K9,Akbronco Prime Blueprint,common,True
Lith L1,Limbo Prime Neuroptics Blueprint,rare,True
Lith L1,Zhuge Prime Blueprint,uncommon,True
Lith L1,Equinox Prime Neuroptics Blueprint,uncommon,True
Lith L1,Destreza Prime Handle,common,True
Lith L1,Kogake Prime Boot,common,True
Lith L1,Forma Blueprint,common,True
Lith L2,Limbo Prime Neuroptics Blueprint,rare,True
Lith L2,Braton Prime Receiver,uncommon,True
Lith L2,Tekko Prime Blueprint,uncommon,True
Lith L2,Pyrana Prime Barrel,common,True
Lith L2,Equinox Prime Chassis Blueprint,common,True
Lith L2,Redeemer Prime Blade,common,True
Lith L3,Limbo Prime Chassis Blueprint,rare,True
Lith L3,Trinity Prime Chassis Blueprint,uncommon,True
Lith L3,Kavasa Prime Band,uncommon,True
Lith L3,Pyrana Prime Barrel,common,True
Lith L3,Dual Kamas Prime Blueprint,common,True
Lith L3,Lex Prime Barrel,common,True
Lith L4,Latron Prime Blueprint,rare,True
Lith L4,Reaper Prime Blueprint,uncommon,True
Lith L4,Vasto Prime Blueprint,uncommon,True
Lith L4,Mag Prime Systems Blueprint,common,True
Lith L4,Boar Prime Receiver,common,True
Lith L4,Forma Blueprint,common,True
Lith L5,Lavos Prime Systems Blueprint,rare,True
Lith L5,Zylok Prime Receiver,uncommon,True
Lith L5,Fang Prime Handle,uncommon,True
Lith L5,Forma Blueprint,common,True
Lith L5,Paris Prime Upper Limb,common,True
Lith L5,Okina Prime Blade,common,True
Lith L6,Larkspur Prime Barrel,rare,True
Lith L6,Wisp Prime Neuroptics Blueprint,uncommon,True
Lith L6,Shade Prime Systems,uncommon,True
Lith L6,Gunsen Prime Blueprint,common,True
Lith L6,Burston Prime Receiver,common,True
Lith L6,Forma Blueprint,common,True
Lith L7,Lavos Prime Systems Blueprint,rare,True
Lith L7,Vadarya Prime Barrel,uncommon,True
Lith L7,Sevagoth Prime Blueprint,uncommon,True
Lith L7,Bronco Prime Receiver,common,True
Lith L7,Nautilus Prime Carapace,common,True
Lith L7,Okina Prime Blade,common,True
Lith L8,Lavos Prime Systems Blueprint,rare,
Lith L8,Akbronco Prime Link,uncommon,
Lith L8,Alternox Prime Barrel,uncommon,
Lith L8,Kestrel Prime Blade,common,
Lith L8,Perigale Prime Blueprint,common,
Lith L8,Orthos Prime Handle,common,
Lith M1,Mag Prime Blueprint,rare,True
Lith M1,Lex Prime Receiver,common,True
Lith M1,Soma Prime Blueprint,uncommon,True
Lith M1,Dakra Prime Blueprint,uncommon,True
Lith M1,Boar Prime Receiver,common,True
Lith M1,Forma Blueprint,common,True
Lith M10,Masseter Prime Blade,rare,True
Lith M10,Burston Prime Barrel,uncommon,True
Lith M10,Grendel Prime Chassis Blueprint,uncommon,True
Lith M10,Orthos Prime Handle,common,True
Lith M10,Sevagoth Prime Systems Blueprint,common,True
Lith M10,Acceltra Prime Blueprint,common,True
Lith M2,Mag Prime Blueprint,rare,True
Lith M2,Boar Prime Barrel,uncommon,True
Lith M2,2X Forma Blueprint,uncommon,True
Lith M2,Nova Prime Neuroptics Blueprint,common,True
Lith M2,Soma Prime Barrel,common,True
Lith M2,Dakra Prime Handle,common,True
Lith M3,Mesa Prime Neuroptics Blueprint,rare,True
Lith M3,Rubico Prime Stock,uncommon,True
Lith M3,Oberon Prime Blueprint,uncommon,True
Lith M3,Silva & Aegis Prime Hilt,common,True
Lith M3,Forma Blueprint,common,True
Lith M3,Paris Prime Blueprint,common,True
Lith M4,Mesa Prime Neuroptics Blueprint,rare,True
Lith M4,Stradavar Prime Barrel,uncommon,True
Lith M4,Destreza Prime Blueprint,uncommon,True
Lith M4,Paris Prime Blueprint,common,True
Lith M4,Akjagara Prime Blueprint,common,True
Lith M4,Equinox Prime Chassis Blueprint,common,True
Lith M5,Mesa Prime Neuroptics Blueprint,rare,True
Lith M5,Titania Prime Blueprint,uncommon,True
Lith M5,Stradavar Prime Barrel,uncommon,True
Lith M5,Redeemer Prime Blade,common,True
Lith M5,Burston Prime Stock,common,True
Lith M5,Atlas Prime Blueprint,common,True
Lith M6,Mesa Prime Systems Blueprint,rare,True
Lith M6,Dethcube Prime Carapace,uncommon,True
Lith M6,Akjagara Prime Receiver,uncommon,True
Lith M6,Bronco Prime Blueprint,common,True
Lith M6,Inaros Prime Systems Blueprint,common,True
Lith M6,Forma Blueprint,common,True
Lith M7,Mirage Prime Blueprint,rare,True
Lith M7,Euphona Prime Barrel,uncommon,True
Lith M7,2X Forma Blueprint,uncommon,True
Lith M7,Kogake Prime Boot,common,True
Lith M7,Akbolto Prime Blueprint,common,True
Lith M7,Banshee Prime Neuroptics Blueprint,common,True
Lith M8,Mag Prime Blueprint,rare,True
Lith M8,Frost Prime Systems Blueprint,uncommon,True
Lith M8,Reaper Prime Blade,uncommon,True
Lith M8,Vasto Prime Barrel,common,True
Lith M8,Dakra Prime Handle,common,True
Lith M8,Forma Blueprint,common,True
Lith M9,Masseter Prime Blade,rare,True
Lith M9,Hildryn Prime Neuroptics Blueprint,uncommon,True
Lith M9,2X Forma Blueprint,uncommon,True
Lith M9,Shade Prime Cerebrum,common,True
Lith M9,Orthos Prime Handle,common,True
Lith M9,Gauss Prime Chassis Blueprint,common,True
Lith N1,Nova Prime Chassis Blueprint,rare,True
Lith N1,Akbronco Prime Link,uncommon,True
Lith N1,2X Forma Blueprint,uncommon,True
Lith N1,Nekros Prime Chassis Blueprint,common,True
Lith N1,Bronco Prime Blueprint,common,True
Lith N1,Fang Prime Blade,common,True
Lith N10,Nezha Prime Neuroptics Blueprint,rare,True
Lith N10,Titania Prime Neuroptics Blueprint,uncommon,True
Lith N10,Inaros Prime Blueprint,uncommon,True
Lith N10,Braton Prime Stock,common,True
Lith N10,Orthos Prime Handle,common,True
Lith N10,Forma Blueprint,common,True
Lith N11,Nezha Prime Chassis Blueprint,rare,True
Lith N11,Astilla Prime Stock,uncommon,True
Lith N11,Zakti Prime Barrel,uncommon,True
Lith N11,Fang Prime Blueprint,common,True
Lith N11,Lex Prime Blueprint,common,True
Lith N11,Pandero Prime Blueprint,common,True
Lith N12,Nidus Prime Chassis Blueprint,rare,True
Lith N12,Burston Prime Barrel,uncommon,True
Lith N12,Strun Prime Barrel,uncommon,True
Lith N12,Astilla Prime Receiver,common,True
Lith N12,Lex Prime Barrel,common,True
Lith N12,Nezha Prime Systems Blueprint,common,True
Lith N13,Ninkondi Prime Handle,rare,True
Lith N13,Wukong Prime Chassis Blueprint,uncommon,True
Lith N13,Tipedo Prime Ornament,uncommon,True
Lith N13,Stradavar Prime Stock,common,True
Lith N13,Lex Prime Barrel,common,True
Lith N13,Fang Prime Blueprint,common,True
Lith N14,Nagantaka Prime Blueprint,rare,True
Lith N14,2X Forma Blueprint,uncommon,True
Lith N14,Paris Prime Upper Limb,uncommon,True
Lith N14,Hystrix Prime Barrel,common,True
Lith N14,Braton Prime Barrel,common,True
Lith N14,Afuris Prime Barrel,common,True
Lith N15,Nautilus Prime Cerebrum,rare,True
Lith N15,Baruuk Prime Chassis Blueprint,uncommon,True
Lith N15,Cobra & Crane Prime Blueprint,uncommon,True
Lith N15,Forma Blueprint,common,True
Lith N15,Fang Prime Blueprint,common,True
Lith N15,Wisp Prime Systems Blueprint,common,True
Lith N16,Nautilus Prime Cerebrum,rare,True
Lith N16,Trumna Prime Stock,uncommon,True
Lith N16,Gauss Prime Blueprint,uncommon,True
Lith N16,Fang Prime Blueprint,common,True
Lith N16,Braton Prime Barrel,common,True
Lith N16,Gunsen Prime Blueprint,common,True
Lith N17,Nautilus Prime Blueprint,rare,True
Lith N17,Fang Prime Handle,uncommon,True
Lith N17,Acceltra Prime Receiver,uncommon,True
Lith N17,Braton Prime Blueprint,common,True
Lith N17,Lex Prime Barrel,common,True
Lith N17,Xaku Prime Neuroptics Blueprint,common,True
Lith N18,Nautilus Prime Blueprint,rare,True
Lith N18,Alternox Prime Barrel,uncommon,True
Lith N18,Quassus Prime Blueprint,uncommon,True
Lith N18,Forma Blueprint,common,True
Lith N18,Braton Prime Stock,common,True
Lith N18,Bronco Prime Blueprint,common,True
Lith N19,Nautilus Prime Cerebrum,rare,True
Lith N19,Voruna Prime Chassis Blueprint,uncommon,True
Lith N19,2X Forma Blueprint,uncommon,True
Lith N19,Vadarya Prime Stock,common,True
Lith N19,Paris Prime Upper Limb,common,True
Lith N19,Daikyu Prime String,common,True
Lith N2,Nekros Prime Systems Blueprint,rare,True
Lith N2,Helios Prime Blueprint,uncommon,True
Lith N2,Kavasa Prime Band,uncommon,True
Lith N2,Paris Prime Upper Limb,common,True
Lith N2,Spira Prime Blueprint,common,True
Lith N2,Carrier Prime Systems,common,True
Lith N3,Nekros Prime Blueprint,rare,True
Lith N3,Braton Prime Blueprint,uncommon,True
Lith N3,2X Forma Blueprint,uncommon,True
Lith N3,Sybaris Prime Stock,common,True
Lith N3,Burston Prime Receiver,common,True
Lith N3,Valkyr Prime Blueprint,common,True
Lith N4,Ninkondi Prime Handle,rare,True
Lith N4,Atlas Prime Systems Blueprint,uncommon,True
Lith N4,Ivara Prime Blueprint,uncommon,True
Lith N4,Bronco Prime Blueprint,common,True
Lith N4,Forma Blueprint,common,True
Lith N4,Gram Prime Blade,common,True
Lith N5,Ninkondi Prime Handle,rare,True
Lith N5,Braton Prime Receiver,uncommon,True
Lith N5,Ivara Prime Blueprint,uncommon,True
Lith N5,Stradavar Prime Stock,common,True
Lith N5,Zhuge Prime String,common,True
Lith N5,Forma Blueprint,common,True
Lith N6,Nezha Prime Neuroptics Blueprint,rare,True
Lith N6,Stradavar Prime Barrel,uncommon,True
Lith N6,Inaros Prime Chassis Blueprint,uncommon,True
Lith N6,Fang Prime Blade,common,True
Lith N6,Zhuge Prime Grip,common,True
Lith N6,Aksomati Prime Receiver,common,True
Lith N7,Nidus Prime Chassis Blueprint,rare,True
Lith N7,Ivara Prime Blueprint,uncommon,True
Lith N7,Pangolin Prime Blade,uncommon,True
Lith N7,Octavia Prime Systems Blueprint,common,True
Lith N7,Braton Prime Blueprint,common,True
Lith N7,Lex Prime Barrel,common,True
Lith N8,Nezha Prime Neuroptics Blueprint,rare,True
Lith N8,Zakti Prime Barrel,uncommon,True
Lith N8,Titania Prime Neuroptics Blueprint,uncommon,True
Lith N8,Aksomati Prime Blueprint,common,True
Lith N8,Astilla Prime Receiver,common,True
Lith N8,Pandero Prime Blueprint,common,True
Lith N9,Nami Skyla Prime Blade,rare,True
Lith N9,Mesa Prime Blueprint,uncommon,True
Lith N9,Akjagara Prime Receiver,uncommon,True
Lith N9,Redeemer Prime Blade,common,True
Lith N9,Burston Prime Stock,common,True
Lith N9,Forma Blueprint,common,True
Lith O1,Oberon Prime Neuroptics Blueprint,rare,True
Lith O1,Akbolto Prime Barrel,uncommon,True
Lith O1,2X Forma Blueprint,uncommon,True
Lith O1,Rubico Prime Receiver,common,True
Lith O1,Burston Prime Blueprint,common,True
Lith O1,Ballistica Prime Lower Limb,common,True
Lith O2,Odonata Prime Wings Blueprint,rare,True
Lith O2,Loki Prime Chassis Blueprint,uncommon,True
Lith O2,2X Forma Blueprint,uncommon,True
Lith O2,Volt Prime Blueprint,common,True
Lith O2,Bo Prime Blueprint,common,True
Lith O2,Wyrm Prime Cerebrum,common,True
Lith O3,Octavia Prime Blueprint,rare,True
Lith O3,Nezha Prime Blueprint,uncommon,True
Lith O3,Fang Prime Blueprint,uncommon,True
Lith O3,Tenora Prime Blueprint,common,True
Lith O3,Guandao Prime Blade,common,True
Lith O3,Forma Blueprint,common,True
Lith O4,Okina Prime Blueprint,rare,True
Lith O4,Xaku Prime Chassis Blueprint,uncommon,True
Lith O4,Protea Prime Neuroptics Blueprint,uncommon,True
Lith O4,Vadarya Prime Stock,common,True
Lith O4,Bronco Prime Receiver,common,True
Lith O4,Akarius Prime Barrel,common,True
Lith P1,Pyrana Prime Blueprint,rare,True
Lith P1,2X Forma Blueprint,uncommon,True
Lith P1,Braton Prime Receiver,uncommon,True
Lith P1,Sybaris Prime Stock,common,True
Lith P1,Fang Prime Blade,common,True
Lith P1,Helios Prime Carapace,common,True
Lith P2,Pyrana Prime Blueprint,rare,True
Lith P2,Ballistica Prime Receiver,uncommon,True
Lith P2,Gram Prime Blueprint,uncommon,True
Lith P2,Burston Prime Blueprint,common,True
Lith P2,Tipedo Prime Blueprint,common,True
Lith P2,Forma Blueprint,common,True
Lith P3,Panthera Prime Barrel,rare,True
Lith P3,Burston Prime Barrel,uncommon,True
Lith P3,Akjagara Prime Link,uncommon,True
Lith P3,Stradavar Prime Stock,common,True
Lith P3,Atlas Prime Blueprint,common,True
Lith P3,Forma Blueprint,common,True
Lith P4,Panthera Prime Barrel,rare,True
Lith P4,2X Forma Blueprint,uncommon,True
Lith P4,Equinox Prime Blueprint,uncommon,True
Lith P4,Bronco Prime Blueprint,common,True
Lith P4,Titania Prime Chassis Blueprint,common,True
Lith P4,Braton Prime Barrel,common,True
Lith P5,Pangolin Prime Blueprint,rare,True
Lith P5,Guandao Prime Blueprint,uncommon,True
Lith P5,Tekko Prime Blueprint,uncommon,True
Lith P5,Atlas Prime Blueprint,common,True
Lith P5,Lex Prime Blueprint,common,True
Lith P5,Bronco Prime Receiver,common,True
Lith P6,Phantasma Prime Stock,rare,True
Lith P6,Volnus Prime Head,uncommon,True
Lith P6,Harrow Prime Blueprint,uncommon,True
Lith P6,Burston Prime Receiver,common,True
Lith P6,Akbronco Prime Blueprint,common,True
Lith P6,Gara Prime Systems Blueprint,common,True
Lith P7,Pyrana Prime Blueprint,rare,True
Lith P7,Destreza Prime Blueprint,uncommon,True
Lith P7,Mesa Prime Blueprint,uncommon,True
Lith P7,Akjagara Prime Blueprint,common,True
Lith P7,Lex Prime Receiver,common,True
Lith P7,Forma Blueprint,common,True
Lith P8,Phantasma Prime Barrel,rare,True
Lith P8,2X Forma Blueprint,uncommon,True
Lith P8,Baruuk Prime Chassis Blueprint,uncommon,True
Lith P8,Afuris Prime Barrel,common,True
Lith P8,Lex Prime Barrel,common,True
Lith P8,Bronco Prime Receiver,common,True
Lith P9,Protea Prime Systems Blueprint,rare,True
Lith P9,Bronco Prime Barrel,uncommon,True
Lith P9,Larkspur Prime Receiver,uncommon,True
Lith P9,Forma Blueprint,common,True
Lith P9,Lex Prime Blueprint,common,True
Lith P9,Hildryn Prime Systems Blueprint,common,True
Lith Q1,Quassus Prime Blade,rare,True
Lith Q1,Fulmin Prime Stock,uncommon,True
Lith Q1,Nautilus Prime Systems,uncommon,True
Lith Q1,Zylok Prime Barrel,common,True
Lith Q1,Bronco Prime Receiver,common,True
Lith Q1,Wisp Prime Systems Blueprint,common,True
Lith Q2,Quassus Prime Blade,rare,True
Lith Q2,Epitaph Prime Barrel,uncommon,True
Lith Q2,Nautilus Prime Systems,uncommon,True
Lith Q2,Daikyu Prime Blueprint,common,True
Lith Q2,Burston Prime Stock,common,True
Lith Q2,Trumna Prime Blueprint,common,True
Lith Q3,Quassus Prime Blade,rare,False
Lith Q3,Gyre Prime Blueprint,uncommon,False
Lith Q3,Cedo Prime Receiver,uncommon,False
Lith Q3,Afentis Prime Handle,common,False
Lith Q3,Bronco Prime Blueprint,common,False
Lith Q3,Paris Prime String,common,False
Lith R1,Redeemer Prime Handle,rare,True
Lith R1,Ballistica Prime Receiver,uncommon,True
Lith R1,Burston Prime Barrel,uncommon,True
Lith R1,Mesa Prime Chassis Blueprint,common,True
Lith R1,Hydroid Prime Chassis Blueprint,common,True
Lith R1,Forma Blueprint,common,True
Lith R2,Revenant Prime Blueprint,rare,True
Lith R2,Nidus Prime Blueprint,uncommon,True
Lith R2,Tenora Prime Stock,uncommon,True
Lith R2,Lex Prime Blueprint,common,True
Lith R2,Octavia Prime Systems Blueprint,common,True
Lith R2,Scourge Prime Blade,common,True
Lith R3,Revenant Prime Blueprint,rare,True
Lith R3,Harrow Prime Neuroptics Blueprint,uncommon,True
Lith R3,Fang Prime Handle,uncommon,True
Lith R3,Scourge Prime Blade,common,True
Lith R3,Forma Blueprint,common,True
Lith R3,Burston Prime Stock,common,True
Lith R4,Revenant Prime Blueprint,rare,True
Lith R4,Zylok Prime Receiver,uncommon,True
Lith R4,Garuda Prime Chassis Blueprint,uncommon,True
Lith R4,Akbronco Prime Blueprint,common,True
Lith R4,Braton Prime Blueprint,common,True
Lith R4,Khora Prime Systems Blueprint,common,True
Lith R5,Revenant Prime Blueprint,rare,True
Lith R5,Akarius Prime Link,uncommon,True
Lith R5,Tatsu Prime Blade,uncommon,True
Lith R5,Forma Blueprint,common,True
Lith R5,Fang Prime Blueprint,common,True
Lith R5,Zylok Prime Barrel,common,True
Lith S1,Paris Prime Grip,uncommon,True
Lith S1,2X Forma Blueprint,uncommon,True
Lith S1,Paris Prime String,common,True
Lith S1,Spira Prime Pouch,rare,True
Lith S1,Hikou Prime Blueprint,common,True
Lith S1,Bronco Prime Blueprint,common,True
Lith S10,Stradavar Prime Blueprint,rare,True
Lith S10,Orthos Prime Blueprint,uncommon,True
Lith S10,Baza Prime Barrel,uncommon,True
Lith S10,Mesa Prime Chassis Blueprint,common,True
Lith S10,Dethcube Prime Systems,common,True
Lith S10,Burston Prime Blueprint,common,True
Lith S11,Strun Prime Blueprint,rare,True
Lith S11,Pangolin Prime Blade,uncommon,True
Lith S11,Orthos Prime Blueprint,uncommon,True
Lith S11,Fang Prime Blade,common,True
Lith S11,Volnus Prime Blueprint,common,True
Lith S11,Forma Blueprint,common,True
Lith S12,Strun Prime Blueprint,rare,True
Lith S12,Gara Prime Neuroptics Blueprint,uncommon,True
Lith S12,Braton Prime Blueprint,uncommon,True
Lith S12,Corvas Prime Stock,common,True
Lith S12,Forma Blueprint,common,True
Lith S12,Bronco Prime Blueprint,common,True
Lith S13,Stradavar Prime Blueprint,rare,True
Lith S13,Equinox Prime Blueprint,uncommon,True
Lith S13,Burston Prime Barrel,uncommon,True
Lith S13,Wukong Prime Neuroptics Blueprint,common,True
Lith S13,Zhuge Prime Grip,common,True
Lith S13,Forma Blueprint,common,True
Lith S14,Scourge Prime Blueprint,rare,True
Lith S14,Revenant Prime Neuroptics Blueprint,uncommon,True
Lith S14,Burston Prime Barrel,uncommon,True
Lith S14,Lex Prime Barrel,common,True
Lith S14,Forma Blueprint,common,True
Lith S14,Knell Prime Blueprint,common,True
Lith S15,Shade Prime Carapace,rare,True
Lith S15,Harrow Prime Blueprint,uncommon,True
Lith S15,Khora Prime Chassis Blueprint,uncommon,True
Lith S15,Burston Prime Receiver,common,True
Lith S15,Forma Blueprint,common,True
Lith S15,Hystrix Prime Barrel,common,True
Lith S16,Sevagoth Prime Chassis Blueprint,rare,True
Lith S16,Paris Prime Grip,uncommon,True
Lith S16,Dual Zoren Prime Blueprint,uncommon,True
Lith S16,Masseter Prime Handle,common,True
Lith S16,Forma Blueprint,common,True
Lith S16,Xaku Prime Neuroptics Blueprint,common,True
Lith S17,Saryn Prime Chassis Blueprint,rare,True
Lith S17,Nidus Prime Blueprint,uncommon,True
Lith S17,Braton Prime Blueprint,uncommon,True
Lith S17,Spira Prime Blueprint,common,True
